t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
9.70517 0.104342 0.100987 -0.462953 0.874408 0 0 0 0.362571 -0.798105 -0.614633 2.68027 -7.73562 5.40485 -0.960946 -0.276737 3.04897 
9.71017 0.104667 0.103536 -0.462205 0.874467 0 0 0 0.368822 -0.797821 -0.612613 2.72555 -7.71744 5.4082 -0.95955 -0.281538 3.05054 
9.71517 0.104986 0.106084 -0.46144 0.874527 0 0 0 0.375062 -0.797528 -0.610561 2.7707 -7.69898 5.41157 -0.95813 -0.286332 3.05211 
9.72017 0.105298 0.108629 -0.460659 0.874588 0 0 0 0.381291 -0.797227 -0.608476 2.81571 -7.68023 5.41497 -0.956687 -0.29112 3.05368 
9.72517 0.105603 0.111173 -0.459862 0.874652 0 0 0 0.387508 -0.796917 -0.606358 2.8606 -7.6612 5.41841 -0.955219 -0.295899 3.05525 
9.73018 0.105902 0.113713 -0.459048 0.874716 0 0 0 0.393714 -0.796598 -0.604208 2.90535 -7.64189 5.42186 -0.953728 -0.300672 3.05682 
9.73518 0.106193 0.116252 -0.458218 0.874782 0 0 0 0.399908 -0.79627 -0.602024 2.94996 -7.6223 5.42535 -0.952212 -0.305437 3.0584 
9.74018 0.106478 0.118788 -0.457372 0.87485 0 0 0 0.406089 -0.795933 -0.599809 2.99444 -7.60243 5.42886 -0.950673 -0.310194 3.05997 
9.74518 0.106756 0.121321 -0.45651 0.874919 0 0 0 0.412259 -0.795586 -0.597561 3.03878 -7.58229 5.43239 -0.94911 -0.314944 3.06154 
9.75018 0.107026 0.123852 -0.455631 0.874989 0 0 0 0.418416 -0.79523 -0.595281 3.08297 -7.56188 5.43594 -0.947524 -0.319685 3.06311 
9.75518 0.107289 0.126381 -0.454736 0.875061 0 0 0 0.42456 -0.794864 -0.592969 3.12702 -7.54119 5.43951 -0.945913 -0.324419 3.06468 
9.76018 0.107545 0.128906 -0.453825 0.875134 0 0 0 0.430692 -0.794487 -0.590625 3.17092 -7.52024 5.4431 -0.944279 -0.329145 3.06625 
9.76518 0.107793 0.131429 -0.452898 0.875209 0 0 0 0.43681 -0.794101 -0.58825 3.21468 -7.49902 5.44671 -0.942622 -0.333862 3.06782 
9.77018 0.108034 0.133949 -0.451955 0.875285 0 0 0 0.442916 -0.793704 -0.585843 3.25829 -7.47754 5.45033 -0.940941 -0.338571 3.06939 
9.77518 0.108267 0.136466 -0.450996 0.875362 0 0 0 0.449008 -0.793297 -0.583405 3.30175 -7.45579 5.45396 -0.939236 -0.343272 3.07096 
9.78018 0.108492 0.13898 -0.450021 0.87544 0 0 0 0.455087 -0.792878 -0.580935 3.34506 -7.43379 5.45761 -0.937508 -0.347964 3.07253 
9.78518 0.10871 0.14149 -0.44903 0.87552 0 0 0 0.461152 -0.792449 -0.578435 3.38821 -7.41152 5.46127 -0.935756 -0.352647 3.0741 
9.79018 0.108919 0.143998 -0.448024 0.8756 0 0 0 0.467204 -0.792009 -0.575904 3.43121 -7.389 5.46494 -0.933981 -0.357321 3.07567 
9.79518 0.10912 0.146503 -0.447001 0.875682 0 0 0 0.473241 -0.791557 -0.573342 3.47405 -7.36623 5.46862 -0.932183 -0.361987 3.07725 
9.80018 0.109313 0.149004 -0.445964 0.875765 0 0 0 0.479265 -0.791094 -0.57075 3.51673 -7.3432 5.4723 -0.930362 -0.366643 3.07882 
9.80518 0.109498 0.151501 -0.44491 0.87585 0 0 0 0.485274 -0.790619 -0.568128 3.55925 -7.31993 5.47599 -0.928517 -0.371291 3.08039 
9.81018 0.109675 0.153996 -0.443841 0.875935 0 0 0 0.491268 -0.790131 -0.565476 3.60161 -7.29641 5.47968 -0.926649 -0.375929 3.08196 
9.81518 0.109843 0.156486 -0.442756 0.876021 0 0 0 0.497248 -0.789632 -0.562793 3.64381 -7.27264 5.48338 -0.924757 -0.380557 3.08353 
9.82018 0.110003 0.158973 -0.441656 0.876109 0 0 0 0.503213 -0.78912 -0.560082 3.68584 -7.24864 5.48707 -0.922843 -0.385177 3.0851 
9.82518 0.110154 0.161457 -0.440541 0.876197 0 0 0 0.509164 -0.788596 -0.55734 3.72771 -7.22439 5.49077 -0.920905 -0.389786 3.08667 
9.83018 0.110297 0.163936 -0.43941 0.876287 0 0 0 0.515099 -0.788059 -0.55457 3.76941 -7.1999 5.49446 -0.918945 -0.394386 3.08824 
9.83518 0.11043 0.166412 -0.438264 0.876377 0 0 0 0.521019 -0.787509 -0.55177 3.81094 -7.17518 5.49815 -0.916962 -0.398976 3.08981 
9.84018 0.110555 0.168884 -0.437103 0.876469 0 0 0 0.526923 -0.786945 -0.548941 3.8523 -7.15023 5.50183 -0.914955 -0.403556 3.09138 
9.84518 0.110671 0.171352 -0.435926 0.876561 0 0 0 0.532812 -0.786368 -0.546084 3.89348 -7.12504 5.50551 -0.912926 -0.408125 3.09295 
9.85018 0.110778 0.173816 -0.434735 0.876654 0 0 0 0.538685 -0.785778 -0.543198 3.9345 -7.09963 5.50918 -0.910874 -0.412685 3.09452 
9.85518 0.110876 0.176275 -0.433528 0.876748 0 0 0 0.544542 -0.785173 -0.540285 3.97534 -7.07399 5.51284 -0.908799 -0.417234 3.0961 
9.86018 0.110964 0.178731 -0.432307 0.876843 0 0 0 0.550383 -0.784555 -0.537343 4.01601 -7.04813 5.51648 -0.906701 -0.421773 3.09767 
9.86518 0.111044 0.181182 -0.43107 0.876938 0 0 0 0.556208 -0.783922 -0.534373 4.0565 -7.02205 5.52012 -0.904581 -0.426301 3.09924 
9.87018 0.111114 0.183629 -0.429819 0.877035 0 0 0 0.562017 -0.783274 -0.531375 4.09681 -6.99575 5.52374 -0.902438 -0.430819 3.10081 
9.87518 0.111175 0.186071 -0.428553 0.877132 0 0 0 0.567809 -0.782612 -0.528351 4.13694 -6.96924 5.52735 -0.900273 -0.435326 3.10238 
9.88018 0.111226 0.188509 -0.427272 0.87723 0 0 0 0.573584 -0.781934 -0.525299 4.17689 -6.94251 5.53094 -0.898085 -0.439822 3.10395 
9.88518 0.111268 0.190942 -0.425977 0.877328 0 0 0 0.579343 -0.781242 -0.52222 4.21665 -6.91557 5.53451 -0.895875 -0.444307 3.10552 
9.89018 0.1113 0.19337 -0.424667 0.877427 0 0 0 0.585084 -0.780534 -0.519115 4.25624 -6.88843 5.53806 -0.893642 -0.448781 3.10709 
9.89518 0.111322 0.195794 -0.423342 0.877527 0 0 0 0.590809 -0.77981 -0.515983 4.29564 -6.86107 5.54159 -0.891387 -0.453244 3.10866 
9.90018 0.111335 0.198213 -0.422003 0.877627 0 0 0 0.596516 -0.779071 -0.512825 4.33486 -6.83352 5.5451 -0.889109 -0.457695 3.11023 
9.90518 0.111337 0.200627 -0.42065 0.877728 0 0 0 0.602206 -0.778315 -0.509641 4.37389 -6.80577 5.54858 -0.88681 -0.462135 3.1118 
9.91018 0.11133 0.203036 -0.419282 0.877829 0 0 0 0.607878 -0.777543 -0.506431 4.41273 -6.77782 5.55204 -0.884488 -0.466563 3.11337 
9.91518 0.111313 0.20544 -0.417901 0.877931 0 0 0 0.613533 -0.776754 -0.503196 4.45138 -6.74967 5.55547 -0.882144 -0.47098 3.11495 
9.92018 0.111286 0.207839 -0.416505 0.878033 0 0 0 0.619169 -0.775949 -0.499935 4.48985 -6.72133 5.55887 -0.879778 -0.475385 3.11652 
9.92518 0.111248 0.210232 -0.415095 0.878136 0 0 0 0.624788 -0.775126 -0.49665 4.52812 -6.6928 5.56225 -0.87739 -0.479778 3.11809 
9.93018 0.111201 0.21262 -0.41367 0.878239 0 0 0 0.630389 -0.774286 -0.493339 4.5662 -6.66409 5.56559 -0.87498 -0.484159 3.11966 
9.93518 0.111143 0.215003 -0.412232 0.878342 0 0 0 0.635971 -0.773429 -0.490005 4.60409 -6.63519 5.5689 -0.872548 -0.488528 3.12123 
9.94018 0.111075 0.217381 -0.41078 0.878446 0 0 0 0.641535 -0.772554 -0.486646 4.64179 -6.60611 5.57218 -0.870095 -0.492885 3.1228 
9.94518 0.110996 0.219752 -0.409315 0.87855 0 0 0 0.64708 -0.771661 -0.483263 4.67929 -6.57685 5.57542 -0.867619 -0.497229 3.12437 
9.95018 0.110907 0.222119 -0.407835 0.878654 0 0 0 0.652607 -0.77075 -0.479857 4.7166 -6.54742 5.57863 -0.865122 -0.501561 3.12594 
9.95518 0.110808 0.224479 -0.406342 0.878759 0 0 0 0.658115 -0.76982 -0.476427 4.75371 -6.51781 5.5818 -0.862604 -0.50588 3.12751 
9.96018 0.110698 0.226834 -0.404835 0.878863 0 0 0 0.663604 -0.768872 -0.472974 4.79062 -6.48804 5.58493 -0.860063 -0.510187 3.12908 
9.96518 0.110577 0.229182 -0.403315 0.878968 0 0 0 0.669074 -0.767905 -0.469499 4.82734 -6.45809 5.58802 -0.857502 -0.514481 3.13065 
9.97018 0.110446 0.231525 -0.401781 0.879073 0 0 0 0.674524 -0.766918 -0.466 4.86385 -6.42799 5.59107 -0.854919 -0.518762 3.13222 
9.97518 0.110304 0.233862 -0.400234 0.879178 0 0 0 0.679955 -0.765913 -0.46248 4.90017 -6.39771 5.59407 -0.852314 -0.52303 3.1338 
9.98018 0.110151 0.236193 -0.398674 0.879283 0 0 0 0.685367 -0.764887 -0.458937 4.93629 -6.36729 5.59704 -0.849688 -0.527286 3.13537 
9.98518 0.109988 0.238517 -0.3971 0.879388 0 0 0 0.690759 -0.763842 -0.455373 4.97221 -6.3367 5.59996 -0.847041 -0.531528 3.13694 
9.99018 0.109813 0.240835 -0.395514 0.879493 0 0 0 0.696132 -0.762777 -0.451788 5.00792 -6.30596 5.60283 -0.844373 -0.535756 3.13851 
9.99518 0.109628 0.243147 -0.393914 0.879598 0 0 0 0.701484 -0.761692 -0.448181 5.04343 -6.27507 5.60565 -0.841683 -0.539971 3.14008 
10.0002 0.109431 0.245453 -0.392301 0.879703 0 0 0 0.706817 -0.760586 -0.444553 5.07874 -6.24403 5.60843 -0.838973 -0.544173 3.14165 
10.0052 0.109224 0.247751 -0.390676 0.879808 0 0 0 0.712129 -0.759459 -0.440905 5.11385 -6.21285 5.61116 -0.836242 -0.548361 3.14322 
10.0102 0.109005 0.250044 -0.389037 0.879913 0 0 0 0.717421 -0.758312 -0.437237 5.14875 -6.18153 5.61384 -0.833489 -0.552536 3.14479 
10.0152 0.108775 0.252329 -0.387386 0.880017 0 0 0 0.722693 -0.757143 -0.433549 5.18345 -6.15006 5.61646 -0.830716 -0.556696 3.14636 
10.0202 0.108534 0.254608 -0.385722 0.880121 0 0 0 0.727944 -0.755953 -0.429841 5.21794 -6.11846 5.61904 -0.827922 -0.560843 3.14793 
10.0252 0.108282 0.25688 -0.384045 0.880225 0 0 0 0.733175 -0.754741 -0.426114 5.25223 -6.08673 5.62156 -0.825108 -0.564976 3.1495 
10.0302 0.108019 0.259145 -0.382356 0.880329 0 0 0 0.738385 -0.753507 -0.422368 5.28631 -6.05487 5.62402 -0.822272 -0.569094 3.15107 
10.0352 0.107744 0.261403 -0.380655 0.880433 0 0 0 0.743574 -0.752252 -0.418604 5.32018 -6.02288 5.62643 -0.819416 -0.573199 3.15265 
10.0402 0.107458 0.263654 -0.378941 0.880536 0 0 0 0.748742 -0.750974 -0.414821 5.35385 -5.99076 5.62879 -0.81654 -0.577289 3.15422 
10.0452 0.10716 0.265898 -0.377215 0.880638 0 0 0 0.753889 -0.749673 -0.41102 5.3873 -5.95852 5.63108 -0.813643 -0.581364 3.15579 
10.0502 0.106851 0.268134 -0.375477 0.880741 0 0 0 0.759015 -0.74835 -0.407201 5.42055 -5.92616 5.63332 -0.810726 -0.585425 3.15736 
10.0552 0.106531 0.270363 -0.373726 0.880842 0 0 0 0.76412 -0.747003 -0.403365 5.45359 -5.89369 5.6355 -0.807789 -0.589472 3.15893 
10.0602 0.106199 0.272585 -0.371964 0.880944 0 0 0 0.769203 -0.745634 -0.399512 5.48642 -5.8611 5.63762 -0.804832 -0.593503 3.1605 
10.0652 0.105856 0.274799 -0.37019 0.881045 0 0 0 0.774264 -0.744241 -0.395643 5.51905 -5.82841 5.63967 -0.801854 -0.59752 3.16207 
10.0702 0.105501 0.277006 -0.368403 0.881145 0 0 0 0.779304 -0.742824 -0.391757 5.55146 -5.7956 5.64167 -0.798856 -0.601522 3.16364 
10.0752 0.105134 0.279205 -0.366605 0.881245 0 0 0 0.784322 -0.741384 -0.387855 5.58366 -5.76269 5.6436 -0.795839 -0.605509 3.16521 
10.0802 0.104756 0.281396 -0.364796 0.881344 0 0 0 0.789318 -0.739919 -0.383937 5.61565 -5.72968 5.64547 -0.792801 -0.60948 3.16678 
10.0852 0.104366 0.283579 -0.362974 0.881442 0 0 0 0.794292 -0.73843 -0.380004 5.64743 -5.69657 5.64727 -0.789744 -0.613437 3.16835 
10.0902 0.103964 0.285754 -0.361142 0.88154 0 0 0 0.799245 -0.736917 -0.376056 5.679 -5.66336 5.64901 -0.786667 -0.617378 3.16992 
10.0952 0.103551 0.287922 -0.359297 0.881637 0 0 0 0.804174 -0.735379 -0.372094 5.71036 -5.63006 5.65069 -0.78357 -0.621304 3.1715 
10.1002 0.103125 0.290081 -0.357442 0.881733 0 0 0 0.809082 -0.733816 -0.368117 5.74151 -5.59667 5.6523 -0.780453 -0.625214 3.17307 
10.1052 0.102688 0.292232 -0.355575 0.881829 0 0 0 0.813967 -0.732228 -0.364126 5.77244 -5.5632 5.65384 -0.777318 -0.629108 3.17464 
10.1102 0.10224 0.294375 -0.353697 0.881924 0 0 0 0.81883 -0.730615 -0.360122 5.80316 -5.52963 5.65531 -0.774162 -0.632987 3.17621 
10.1152 0.101779 0.296509 -0.351807 0.882017 0 0 0 0.82367 -0.728976 -0.356105 5.83367 -5.49599 5.65672 -0.770988 -0.63685 3.17778 
10.1202 0.101307 0.298635 -0.349907 0.88211 0 0 0 0.828487 -0.727311 -0.352075 5.86397 -5.46227 5.65805 -0.767794 -0.640697 3.17935 
10.1252 0.100822 0.300753 -0.347996 0.882203 0 0 0 0.833282 -0.72562 -0.348033 5.89406 -5.42847 5.65932 -0.764581 -0.644528 3.18092 
10.1302 0.100326 0.302862 -0.346074 0.882294 0 0 0 0.838053 -0.723904 -0.343978 5.92393 -5.39459 5.66052 -0.761348 -0.648343 3.18249 
10.1352 0.0998181 0.304962 -0.344141 0.882384 0 0 0 0.842802 -0.72216 -0.339912 5.95359 -5.36065 5.66165 -0.758097 -0.652142 3.18406 
10.1402 0.0992981 0.307053 -0.342198 0.882473 0 0 0 0.847527 -0.720391 -0.335834 5.98304 -5.32664 5.66271 -0.754827 -0.655924 3.18563 
10.1452 0.0987662 0.309136 -0.340243 0.882561 0 0 0 0.85223 -0.718595 -0.331746 6.01228 -5.29256 5.66369 -0.751538 -0.65969 3.1872 
10.1502 0.0982223 0.31121 -0.338279 0.882648 0 0 0 0.856909 -0.716771 -0.327647 6.0413 -5.25843 5.66461 -0.74823 -0.66344 3.18877 
10.1552 0.0976664 0.313274 -0.336304 0.882734 0 0 0 0.861564 -0.714921 -0.323538 6.07011 -5.22423 5.66545 -0.744903 -0.667173 3.19035 
10.1602 0.0970985 0.31533 -0.334318 0.882819 0 0 0 0.866196 -0.713043 -0.319419 6.09871 -5.18998 5.66622 -0.741558 -0.670889 3.19192 
10.1652 0.0965187 0.317376 -0.332323 0.882903 0 0 0 0.870805 -0.711138 -0.31529 6.12709 -5.15567 5.66692 -0.738194 -0.674588 3.19349 
10.1702 0.0959269 0.319414 -0.330317 0.882986 0 0 0 0.87539 -0.709206 -0.311153 6.15526 -5.12131 5.66754 -0.734812 -0.678271 3.19506 
10.1752 0.095323 0.321441 -0.328301 0.883067 0 0 0 0.879951 -0.707245 -0.307007 6.18322 -5.0869 5.6681 -0.731411 -0.681937 3.19663 
10.1802 0.0947072 0.32346 -0.326275 0.883147 0 0 0 0.884488 -0.705256 -0.302853 6.21097 -5.05245 5.66858 -0.727992 -0.685585 3.1982 
10.1852 0.0940793 0.325469 -0.32424 0.883226 0 0 0 0.889001 -0.70324 -0.298691 6.2385 -5.01795 5.66898 -0.724555 -0.689217 3.19977 
10.1902 0.0934394 0.327468 -0.322194 0.883303 0 0 0 0.89349 -0.701195 -0.294522 6.26582 -4.98342 5.66931 -0.7211 -0.692831 3.20134 
10.1952 0.0927875 0.329457 -0.320139 0.88338 0 0 0 0.897955 -0.699121 -0.290346 6.29293 -4.94884 5.66957 -0.717627 -0.696428 3.20291 
10.2002 0.0921235 0.331437 -0.318074 0.883454 0 0 0 0.902396 -0.697019 -0.286163 6.31983 -4.91423 5.66976 -0.714136 -0.700007 3.20448 
10.2052 0.0914475 0.333407 -0.316 0.883528 0 0 0 0.906813 -0.694888 -0.281974 6.34652 -4.87959 5.66987 -0.710627 -0.703569 3.20605 
10.2102 0.0907595 0.335367 -0.313916 0.8836 0 0 0 0.911205 -0.692728 -0.277779 6.37299 -4.84492 5.6699 -0.7071 -0.707114 3.20762 
10.2152 0.0900595 0.337317 -0.311822 0.88367 0 0 0 0.915573 -0.690539 -0.273579 6.39925 -4.81023 5.66987 -0.703555 -0.71064 3.2092 
10.2202 0.0893475 0.339257 -0.30972 0.883739 0 0 0 0.919916 -0.68832 -0.269374 6.4253 -4.7755 5.66976 -0.699993 -0.714149 3.21077 
10.2252 0.0886234 0.341187 -0.307608 0.883807 0 0 0 0.924235 -0.686072 -0.265164 6.45114 -4.74076 5.66957 -0.696414 -0.717641 3.21234 
10.2302 0.0878873 0.343106 -0.305487 0.883873 0 0 0 0.928528 -0.683795 -0.260951 6.47677 -4.706 5.66931 -0.692817 -0.721114 3.21391 
10.2352 0.0871392 0.345015 -0.303357 0.883938 0 0 0 0.932798 -0.681487 -0.256733 6.50219 -4.67122 5.66898 -0.689202 -0.724569 3.21548 
10.2402 0.0863791 0.346914 -0.301218 0.884 0 0 0 0.937042 -0.67915 -0.252513 6.5274 -4.63642 5.66857 -0.685571 -0.728006 3.21705 
10.2452 0.0856071 0.348802 -0.299071 0.884062 0 0 0 0.941261 -0.676783 -0.248289 6.5524 -4.60162 5.66809 -0.681922 -0.731425 3.21862 
10.2502 0.084823 0.35068 -0.296914 0.884121 0 0 0 0.945456 -0.674386 -0.244063 6.57719 -4.5668 5.66754 -0.678257 -0.734825 3.22019 
10.2552 0.084027 0.352547 -0.294749 0.884179 0 0 0 0.949625 -0.671958 -0.239835 6.60177 -4.53198 5.66692 -0.674574 -0.738207 3.22176 
10.2602 0.0832191 0.354403 -0.292576 0.884236 0 0 0 0.953769 -0.6695 -0.235606 6.62614 -4.49715 5.66622 -0.670874 -0.741571 3.22333 
10.2652 0.0823991 0.356248 -0.290393 0.88429 0 0 0 0.957888 -0.667011 -0.231375 6.6503 -4.46232 5.66545 -0.667158 -0.744916 3.2249 
10.2702 0.0815673 0.358083 -0.288203 0.884343 0 0 0 0.961982 -0.664492 -0.227144 6.67425 -4.4275 5.6646 -0.663425 -0.748243 3.22647 
10.2752 0.0807236 0.359906 -0.286004 0.884394 0 0 0 0.96605 -0.661942 -0.222913 6.698 -4.39267 5.66369 -0.659675 -0.751551 3.22805 
10.2802 0.079868 0.361719 -0.283797 0.884443 0 0 0 0.970093 -0.659362 -0.218682 6.72154 -4.35785 5.6627 -0.655909 -0.75484 3.22962 
10.2852 0.0790005 0.36352 -0.281582 0.884491 0 0 0 0.97411 -0.65675 -0.214451 6.74487 -4.32304 5.66164 -0.652127 -0.75811 3.23119 
10.2902 0.0781212 0.36531 -0.279359 0.884536 0 0 0 0.978102 -0.654107 -0.210221 6.76799 -4.28823 5.66052 -0.648328 -0.761361 3.23276 
10.2952 0.07723 0.367089 -0.277128 0.88458 0 0 0 0.982068 -0.651433 -0.205993 6.79091 -4.25344 5.65932 -0.644513 -0.764593 3.23433 
10.3002 0.076327 0.368856 -0.274888 0.884622 0 0 0 0.986008 -0.648728 -0.201767 6.81362 -4.21867 5.65805 -0.640682 -0.767806 3.2359 
10.3052 0.0754123 0.370612 -0.272642 0.884662 0 0 0 0.989923 -0.645991 -0.197544 6.83613 -4.18391 5.65671 -0.636835 -0.771 3.23747 
10.3102 0.0744858 0.372356 -0.270387 0.8847 0 0 0 0.993812 -0.643223 -0.193323 6.85843 -4.14916 5.65531 -0.632972 -0.774175 3.23904 
10.3152 0.0735476 0.374088 -0.268125 0.884736 0 0 0 0.997675 -0.640423 -0.189105 6.88053 -4.11444 5.65383 -0.629093 -0.77733 3.24061 
10.3202 0.0725976 0.375809 -0.265856 0.88477 0 0 0 1.00151 -0.637592 -0.184891 6.90242 -4.07975 5.65229 -0.625198 -0.780466 3.24218 
10.3252 0.071636 0.377518 -0.263579 0.884802 0 0 0 1.00532 -0.634729 -0.180682 6.92411 -4.04507 5.65068 -0.621288 -0.783582 3.24375 
10.3302 0.0706628 0.379216 -0.261294 0.884832 0 0 0 1.00911 -0.631834 -0.176477 6.9456 -4.01043 5.64901 -0.617362 -0.786679 3.24532 
10.3352 0.0696779 0.380901 -0.259003 0.88486 0 0 0 1.01287 -0.628907 -0.172277 6.96688 -3.97581 5.64727 -0.613421 -0.789756 3.2469 
10.3402 0.0686815 0.382574 -0.256704 0.884886 0 0 0 1.0166 -0.625949 -0.168083 6.98796 -3.94122 5.64546 -0.609465 -0.792813 3.24847 
10.3452 0.0676735 0.384235 -0.254398 0.88491 0 0 0 1.0203 -0.622958 -0.163894 7.00884 -3.90667 5.64359 -0.605493 -0.795851 3.25004 
10.3502 0.0666541 0.385884 -0.252085 0.884931 0 0 0 1.02398 -0.619936 -0.159712 7.02952 -3.87215 5.64166 -0.601506 -0.798868 3.25161 
10.3552 0.0656231 0.387521 -0.249766 0.884951 0 0 0 1.02764 -0.616881 -0.155538 7.05 -3.83767 5.63966 -0.597504 -0.801866 3.25318 
10.3602 0.0645807 0.389145 -0.247439 0.884968 0 0 0 1.03126 -0.613794 -0.15137 7.07028 -3.80323 5.63761 -0.593487 -0.804843 3.25475 
10.3652 0.0635269 0.390757 -0.245106 0.884984 0 0 0 1.03487 -0.610676 -0.14721 7.09036 -3.76883 5.63549 -0.589456 -0.807801 3.25632 
10.3702 0.0624618 0.392357 -0.242766 0.884997 0 0 0 1.03844 -0.607525 -0.143059 7.11025 -3.73447 5.63331 -0.585409 -0.810738 3.25789 
10.3752 0.0613853 0.393943 -0.24042 0.885008 0 0 0 1.04199 -0.604341 -0.138916 7.12993 -3.70016 5.63107 -0.581348 -0.813655 3.25946 
10.3802 0.0602975 0.395518 -0.238067 0.885016 0 0 0 1.04551 -0.601126 -0.134783 7.14942 -3.66589 5.62878 -0.577272 -0.816552 3.26103 
10.3852 0.0591985 0.397079 -0.235708 0.885023 0 0 0 1.049 -0.597878 -0.130659 7.16871 -3.63167 5.62642 -0.573182 -0.819428 3.2626 
10.3902 0.0580884 0.398628 -0.233343 0.885027 0 0 0 1.05247 -0.594598 -0.126545 7.1878 -3.5975 5.62401 -0.569078 -0.822284 3.26417 
10.3952 0.0569671 0.400164 -0.230971 0.885029 0 0 0 1.05591 -0.591286 -0.122442 7.2067 -3.56339 5.62155 -0.564959 -0.825119 3.26575 
10.4002 0.0558346 0.401687 -0.228594 0.885028 0 0 0 1.05932 -0.587941 -0.11835 7.22541 -3.52932 5.61903 -0.560827 -0.827933 3.26732 
10.4052 0.0546912 0.403196 -0.22621 0.885026 0 0 0 1.06271 -0.584564 -0.11427 7.24392 -3.49531 5.61645 -0.55668 -0.830727 3.26889 
10.4102 0.0535367 0.404693 -0.22382 0.885021 0 0 0 1.06607 -0.581155 -0.110201 7.26224 -3.46136 5.61383 -0.552519 -0.8335 3.27046 
10.4152 0.0523712 0.406177 -0.221425 0.885013 0 0 0 1.0694 -0.577713 -0.106145 7.28036 -3.42746 5.61115 -0.548345 -0.836252 3.27203 
10.4202 0.0511949 0.407647 -0.219024 0.885004 0 0 0 1.07271 -0.57424 -0.102102 7.29829 -3.39362 5.60842 -0.544157 -0.838984 3.2736 
10.4252 0.0500077 0.409104 -0.216617 0.884991 0 0 0 1.07599 -0.570733 -0.0980719 7.31603 -3.35984 5.60564 -0.539955 -0.841694 3.27517 
10.4302 0.0488097 0.410548 -0.214205 0.884977 0 0 0 1.07924 -0.567195 -0.0940559 7.33358 -3.32613 5.60282 -0.535739 -0.844383 3.27674 
10.4352 0.047601 0.411978 -0.211787 0.88496 0 0 0 1.08246 -0.563624 -0.0900541 7.35094 -3.29248 5.59995 -0.531511 -0.847052 3.27831 
10.4402 0.0463816 0.413395 -0.209364 0.884941 0 0 0 1.08566 -0.560022 -0.0860671 7.36811 -3.25889 5.59703 -0.527269 -0.849699 3.27988 
10.4452 0.0451515 0.414798 -0.206935 0.884919 0 0 0 1.08883 -0.556387 -0.0820953 7.38509 -3.22537 5.59406 -0.523014 -0.852324 3.28145 
10.4502 0.0439109 0.416188 -0.204501 0.884895 0 0 0 1.09197 -0.552719 -0.0781391 7.40188 -3.19192 5.59106 -0.518745 -0.854929 3.28302 
10.4552 0.0426597 0.417563 -0.202062 0.884868 0 0 0 1.09508 -0.54902 -0.0741991 7.41849 -3.15853 5.58801 -0.514464 -0.857512 3.2846 
10.4602 0.0413981 0.418925 -0.199618 0.884839 0 0 0 1.09817 -0.545289 -0.0702757 7.43491 -3.12522 5.58492 -0.51017 -0.860074 3.28617 
10.4652 0.0401261 0.420273 -0.197169 0.884808 0 0 0 1.10123 -0.541526 -0.0663693 7.45114 -3.09198 5.58178 -0.505863 -0.862614 3.28774 
10.4702 0.0388437 0.421607 -0.194716 0.884774 0 0 0 1.10426 -0.537731 -0.0624804 7.46719 -3.0588 5.57862 -0.501544 -0.865132 3.28931 
10.4752 0.0375511 0.422927 -0.192257 0.884737 0 0 0 1.10727 -0.533904 -0.0586094 7.48305 -3.02571 5.57541 -0.497212 -0.867629 3.29088 
10.4802 0.0362483 0.424233 -0.189794 0.884698 0 0 0 1.11025 -0.530045 -0.0547569 7.49873 -2.99268 5.57217 -0.492867 -0.870104 3.29245 
10.4852 0.0349353 0.425525 -0.187326 0.884656 0 0 0 1.1132 -0.526155 -0.0509232 7.51422 -2.95973 5.56889 -0.488511 -0.872558 3.29402 
10.4902 0.0336122 0.426803 -0.184853 0.884612 0 0 0 1.11612 -0.522233 -0.0471089 7.52954 -2.92686 5.56558 -0.484142 -0.87499 3.29559 
10.4952 0.0322791 0.428066 -0.182376 0.884566 0 0 0 1.11901 -0.518279 -0.0433143 7.54467 -2.89407 5.56223 -0.479761 -0.877399 3.29716 
10.5002 0.0309361 0.429315 -0.179895 0.884516 0 0 0 1.12188 -0.514294 -0.03954 7.55962 -2.86135 5.55886 -0.475367 -0.879787 3.29873 
10.5052 0.0295831 0.43055 -0.177409 0.884465 0 0 0 1.12472 -0.510278 -0.0357864 7.57439 -2.82871 5.55546 -0.470962 -0.882153 3.3003 
10.5102 0.0282204 0.43177 -0.174919 0.88441 0 0 0 1.12753 -0.50623 -0.0320539 7.58898 -2.79616 5.55203 -0.466546 -0.884497 3.30187 
10.5152 0.0268479 0.432976 -0.172425 0.884353 0 0 0 1.13031 -0.502151 -0.0283429 7.60339 -2.76368 5.54857 -0.462117 -0.886819 3.30345 
10.5202 0.0254658 0.434167 -0.169927 0.884294 0 0 0 1.13307 -0.498041 -0.024654 7.61763 -2.73128 5.54508 -0.457677 -0.889118 3.30502 
10.5252 0.024074 0.435343 -0.167425 0.884232 0 0 0 1.1358 -0.493901 -0.0209876 7.63168 -2.69897 5.54158 -0.453226 -0.891396 3.30659 
10.5302 0.0226728 0.436505 -0.164919 0.884167 0 0 0 1.1385 -0.489729 -0.0173441 7.64556 -2.66674 5.53805 -0.448763 -0.893651 3.30816 
10.5352 0.021262 0.437651 -0.16241 0.8841 0 0 0 1.14117 -0.485527 -0.013724 7.65927 -2.63459 5.53449 -0.444289 -0.895883 3.30973 
