t,x,y,theta,x_i,y_i,theta_i
187.416585,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649608005
187.420847,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.64960323
187.425769,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649597694
187.430221,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649592675
187.433226,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649582658
187.436606,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649571379
187.444524,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649559878
187.445703,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649558165
187.448605,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649553942
187.453092,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649546898
187.457213,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649540419
187.460603,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649550424
187.465502,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649564876
187.468574,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.64957394
187.476265,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649579812
187.476929,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649580318
187.480946,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649578315
187.48537,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649576076
187.488918,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649574263
187.49449,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649578105
187.497946,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649580477
187.500578,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649583689
187.510572,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649595833
187.512523,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649598203
187.516199,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649588077
187.518008,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649583092
187.522205,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649586754
187.525144,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649589313
187.528566,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649592282
187.532856,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649592175
187.537556,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649592047
187.554919,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649599385
187.555357,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.64959957
187.555539,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649599647
187.555688,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649599135
187.557984,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649591282
187.566271,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649614698
187.566769,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649616107
187.568639,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.64962139
187.574832,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.64963564
187.579207,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.6496457
187.580571,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649643583
187.584805,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649636997
187.59021,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649628564
187.592603,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649624467
187.597231,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649616534
187.601234,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649609672
187.608092,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649604039
187.609968,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649602496
187.612617,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649605672
187.617109,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649611057
187.621106,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649615846
187.625153,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649608962
187.629545,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649601498
187.632612,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649599594
187.636965,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649596899
187.640613,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649594643
187.644603,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649607873
187.649334,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649623564
187.652553,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649626573
187.656914,4.99759676,0.0032478912,0.688527665,4.99761977,-0.0309508954,0.649630651
187.661745,4.99760422,0.00325402957,0.688620111,4.99762746,-0.0309450518,0.649626345
187.664568,4.99760422,0.00325402957,0.688728169,4.99762746,-0.0309450518,0.649623833
187.669325,4.99760422,0.00325402957,0.688910268,4.99762746,-0.0309450518,0.649619628
187.672569,4.99760422,0.00325402957,0.689034457,4.99762746,-0.0309450518,0.649650077
187.676724,4.99760582,0.00325535016,0.689372356,4.99762912,-0.0309437953,0.649689116
187.68175,4.99761552,0.00326334223,0.689877365,4.99763912,-0.0309361942,0.649872709
187.684834,4.99762147,0.00326824922,0.690334801,4.99764526,-0.030931529,0.649985401
187.689253,4.99762998,0.00327528507,0.691159499,4.99765406,-0.0309248425,0.650147003
187.692699,4.99764193,0.00328516923,0.69186845,4.9976664,-0.0309154565,0.650416839
187.696728,4.99765589,0.00329673506,0.692890069,4.99768083,-0.0309044791,0.650732444
187.702515,4.99766703,0.00330597742,0.69446852,4.99769234,-0.0308957142,0.651790924
187.704584,4.997671,0.00330928797,0.695032838,4.99769645,-0.0308925762,0.652169285
187.712896,4.99768377,0.00331993333,0.697657477,4.99770966,-0.0308824877,0.653688012
187.714295,4.99768645,0.00332218064,0.698159607,4.99771244,-0.0308803604,0.654174271
187.716555,4.99768991,0.00332508647,0.69898152,4.99771603,-0.0308776096,0.65495966
187.724867,4.99770264,0.00333578283,0.702322178,4.99772921,-0.0308674837,0.659117245
187.726886,4.99770572,0.00333839176,0.703133772,4.9977324,-0.0308650103,0.660127333
187.735704,4.99770236,0.00333554096,0.706888659,4.99772892,-0.0308677139,0.664538384
187.737119,4.99770504,0.00333783788,0.707585824,4.9977317,-0.0308655329,0.665359087
187.747639,4.99770504,0.00333783788,0.71251872,4.9977317,-0.0308655329,0.671462597
187.749207,4.99770504,0.00333783788,0.713329151,4.9977317,-0.0308655329,0.672397202
187.751245,4.99771198,0.00334383811,0.714450378,4.99773888,-0.0308598214,0.673611518
187.75275,4.99771425,0.00334580972,0.715314254,4.99774123,-0.0308579443,0.674508133
187.758238,4.99772254,0.00335300902,0.718465539,4.9977498,-0.030851089,0.677839481
187.759255,4.99772598,0.00335602182,0.719073874,4.99775337,-0.0308482186,0.678456855
187.763389,4.99773376,0.00336282895,0.721625328,4.99776141,-0.0308417329,0.681061369
187.764751,4.99773632,0.00336507845,0.722466039,4.99776406,-0.0308395889,0.681919579
187.768751,4.99774982,0.00337698133,0.725011627,4.99777803,-0.0308282432,0.684440125
187.773809,4.99775928,0.00338536587,0.728133209,4.99778783,-0.0308202494,0.687699708
187.776956,4.99776986,0.00339479231,0.73013633,4.99779878,-0.030811258,0.689728457
187.781217,4.99777779,0.00340189642,0.732766029,4.99780699,-0.0308044803,0.692464552
187.784876,4.99778459,0.00340801537,0.735024429,4.99781403,-0.0307986403,0.694814288
187.791837,4.9977975,0.00341968556,0.739320926,4.9978274,-0.0307874985,0.699284361
187.793615,4.99780341,0.00342507564,0.740452194,4.99783352,-0.0307823493,0.700411736
187.796761,4.99780806,0.00342932035,0.742529451,4.99783833,-0.0307782939,0.702406864
187.80104,4.99781594,0.00343655422,0.74517082,4.9978465,-0.0307713821,0.705083242
187.807845,4.99782594,0.00344578348,0.749664245,4.99785687,-0.0307625611,0.70933934
187.808634,4.99782739,0.00344712631,0.750150792,4.99785836,-0.0307612775,0.709832342
187.813506,4.99783451,0.00345376945,0.7533678,4.99786575,-0.0307549271,0.712893318
187.816942,4.99783953,0.00345847107,0.755636781,4.99787095,-0.0307504322,0.715052237
187.820826,4.99784518,0.00346379722,0.758200964,4.99787681,-0.0307453398,0.71755009
187.826189,4.99784518,0.00346379722,0.761639823,4.99787681,-0.0307453398,0.721000009
187.828558,4.99784861,0.00346706733,0.763204222,4.99788037,-0.0307422117,0.722523951
187.833304,4.99785547,0.00347362814,0.766337732,4.99788749,-0.0307359353,0.725633705
187.845175,4.99787257,0.00349009309,0.774175924,4.99790525,-0.03072018,0.73341217
187.845286,4.99787253,0.00349005424,0.774251971,4.99790521,-0.0307202172,0.733485645
187.847093,4.99787512,0.00349258098,0.775445062,4.9979079,-0.0307177979,0.734680117
187.849519,4.99787945,0.0034968273,0.777151637,4.9979124,-0.0307137316,0.736284041
187.853189,4.99788468,0.00350197412,0.779574718,4.99791784,-0.0307088028,0.738726316
187.857875,4.99788468,0.00350197412,0.782758147,4.99791784,-0.0307088028,0.741844557
187.860669,4.99788963,0.0035069016,0.784723862,4.99792299,-0.0307040821,0.743727513
187.865518,4.99789821,0.00351546701,0.788134116,4.99793191,-0.0306958754,0.746994173
187.868748,4.99790391,0.00352119342,0.790406301,4.99793783,-0.0306903881,0.749170676
187.876469,4.99790391,0.00352119342,0.796021414,4.99793783,-0.0306903881,0.754515927
187.878423,4.99790391,0.00352119342,0.797348666,4.99793783,-0.0306903881,0.755868366
187.880531,4.99790759,0.00352496455,0.798831487,4.99794167,-0.0306867729,0.757370029
187.885544,4.99790759,0.00352496455,0.802477018,4.99794167,-0.0306867729,0.760940387
187.891223,4.99791746,0.00353517435,0.806471602,4.99795195,-0.0306769816,0.764985556
187.893594,4.99791746,0.00353517435,0.808195731,4.99795195,-0.0306769816,0.766708849
187.897814,4.99791746,0.00353517435,0.811264936,4.99795195,-0.0306769816,0.769776525
187.900606,4.99792226,0.00354023696,0.813229075,4.99795697,-0.0306721227,0.771806446
187.91267,4.99792226,0.00354023696,0.822002333,4.99795697,-0.0306721227,0.780601752
187.916106,4.99792694,0.00354527183,0.82456754,4.99796185,-0.0306672859,0.78310749
187.918361,4.99793,0.0035485824,0.826250231,4.99796504,-0.030664105,0.78474459
187.919918,4.99793475,0.00355373694,0.827450108,4.99797,-0.030659152,0.785875704
187.92646,4.99794361,0.00356336846,0.832332611,4.99797925,-0.0306498968,0.790625911
187.926914,4.99794422,0.00356403995,0.832671489,4.99797989,-0.0306492513,0.79095702
187.939129,4.99794422,0.00356403995,0.842023204,4.99797989,-0.0306492513,0.799865764
187.939347,4.99794422,0.00356403995,0.842189831,4.99797989,-0.0306492513,0.800026884
187.939443,4.99794435,0.00356418388,0.842261829,4.99798002,-0.030649113,0.800098287
187.940765,4.99794435,0.00356418388,0.843273431,4.99798002,-0.030649113,0.801076451
187.945154,4.99794435,0.00356418388,0.846633758,4.99798002,-0.030649113,0.804368789
187.949977,4.99795074,0.00357140937,0.850233755,4.99798671,-0.0306421639,0.807986385
187.952589,4.99795418,0.0035753339,0.8521829,4.99799032,-0.0306383885,0.809960565
187.95764,4.99795418,0.0035753339,0.856050245,4.99799032,-0.0306383885,0.81377965
187.960767,4.99795931,0.00358123672,0.858518337,4.99799569,-0.0306327074,0.81614308
187.964929,4.99796611,0.00358911266,0.861804398,4.99800282,-0.0306251266,0.819333246
187.969873,4.99797254,0.00359661856,0.865495014,4.99800957,-0.0306179008,0.823122885
187.973292,4.99798252,0.00360833069,0.868128195,4.99802003,-0.0306066216,0.825782609
187.977605,4.99798949,0.00361655967,0.871533458,4.99802734,-0.030598695,0.829138809
187.980658,4.9979944,0.00362240099,0.873943738,4.9980325,-0.0305930672,0.831514357
187.984743,4.99800095,0.00363023182,0.87716841,4.99803938,-0.0305855214,0.834730102
187.990115,4.99800095,0.00363023182,0.881538682,4.99803938,-0.0305855214,0.838960009
187.992577,4.99800095,0.00363023182,0.883540782,4.99803938,-0.0305855214,0.840904657
187.997378,4.99800095,0.00363023182,0.887446149,4.99803938,-0.0305855214,0.844697892
188.001077,4.99800095,0.00363023182,0.890454531,4.99803938,-0.0305855214,0.847619869
188.005102,4.99800728,0.00363805368,0.89363204,4.99804603,-0.0305779777,0.850827971
188.010457,4.99801399,0.00364640111,0.898090573,4.9980531,-0.0305699251,0.85509657
188.012809,4.99801692,0.00365008083,0.900048983,4.99805618,-0.0305663748,0.856987426
188.021072,4.9980272,0.00366302548,0.906927638,4.998067,-0.0305538843,0.863628755
188.021358,4.99802755,0.00366347639,0.907165952,4.99806737,-0.0305534491,0.863858846
188.024789,4.99803178,0.00366888249,0.910022634,4.99807183,-0.0305482311,0.866630607
188.029538,4.9980376,0.00367638076,0.913976052,4.99807798,-0.0305409927,0.870466484
188.032699,4.99804146,0.00368138754,0.916607776,4.99808205,-0.0305361586,0.873030452
188.037246,4.99804146,0.00368138754,0.9203067,4.99808205,-0.0305361586,0.876718932
188.041826,4.99804146,0.00368138754,0.92403155,4.99808205,-0.0305361586,0.880433275
188.044625,4.99803809,0.00367691961,0.926362087,4.99807849,-0.0305404752,0.882708459
188.049681,4.99803809,0.00367691961,0.930474699,4.99807849,-0.0305404752,0.886817906
188.052678,4.99803809,0.00367691961,0.932912221,4.99807849,-0.0305404752,0.889251697
188.058053,4.99803809,0.00367691961,0.937284273,4.99807849,-0.0305404752,0.893617062
188.061818,4.99804255,0.00368298853,0.940418814,4.99808321,-0.0305346067,0.896698289
188.064557,4.99804578,0.00368741395,0.942699269,4.99808663,-0.0305303266,0.898939957
188.069401,4.99805147,0.00369525307,0.946732125,4.99809266,-0.030522744,0.902904225
188.072722,4.99805535,0.00370064277,0.949496795,4.99809677,-0.0305175295,0.905673744
188.080551,4.99807586,0.003729288,0.956201667,4.99811851,-0.0304898102,0.912202762
188.082063,4.99807978,0.00373484818,0.957496928,4.99812268,-0.030484428,0.91348689
188.084634,4.99808644,0.00374430837,0.959698697,4.99812975,-0.0304752699,0.915669737
188.089371,4.99809324,0.00375400767,0.963846433,4.99813696,-0.0304658791,0.919691935
188.09274,4.99809804,0.00376092565,0.966796241,4.99814206,-0.0304591799,0.922586713
188.096787,4.99810379,0.00376925377,0.970340088,4.99814817,-0.0304511139,0.926064447
188.10177,4.99810379,0.00376925377,0.97458369,4.99814817,-0.0304511139,0.930317083
188.104732,4.99810379,0.00376925377,0.977106776,4.99814817,-0.0304511139,0.93284554
188.109165,4.99810379,0.00376925377,0.980881868,4.99814817,-0.0304511139,0.936628675
188.113985,4.99810379,0.00376925377,0.984987073,4.99814817,-0.0304511139,0.940725631
188.116831,4.99810379,0.00376925377,0.987411374,4.99814817,-0.0304511139,0.943145055
188.121583,4.99811033,0.00377916794,0.991571833,4.99815515,-0.030441499,0.947170641
188.125256,4.99811536,0.00378685303,0.99478806,4.99816051,-0.0304340446,0.950282585
188.129034,4.9981205,0.00379477384,0.998095996,4.998166,-0.0304263605,0.953483238
188.133876,4.99812706,0.003804947,1.00233549,4.99817301,-0.03041649,0.957638847
188.136596,4.99813072,0.0038106779,1.00471725,4.99817692,-0.0304109284,0.959973473
188.142156,4.99813818,0.00382241052,1.00958594,4.9981849,-0.030399541,0.96484604
188.144669,4.99814152,0.00382772775,1.01178565,4.99818847,-0.0303943786,0.967047507
188.148924,4.99814716,0.00383674723,1.01551182,4.99819451,-0.0303856205,0.970776678
188.153896,4.99815371,0.00384730992,1.01986542,4.99820153,-0.0303753614,0.975139069
188.157364,4.99815825,0.00385469568,1.02290142,4.9982064,-0.0303681859,0.978181225
188.166128,4.9981788,0.0038883627,1.03074332,4.99822843,-0.030335471,0.985789416
188.168069,4.99818129,0.00389252346,1.03244239,4.9982311,-0.0303314265,0.987473876
188.178714,4.99819493,0.00391537151,1.04176304,4.99824576,-0.0303092149,0.996714146
188.180823,4.99819493,0.00391537151,1.04366056,4.99824576,-0.0303092149,0.998539278
188.182364,4.99819493,0.00391537151,1.04504643,4.99824576,-0.0303092149,0.999872277
188.185071,4.99819493,0.00391537151,1.0474818,4.99824576,-0.0303092149,1.00222167
188.186716,4.99819493,0.00391537151,1.04896165,4.99824576,-0.0303092149,1.00364928
188.193869,4.99819493,0.00391537151,1.05539595,4.99824576,-0.0303092149,1.00985644
188.195824,4.99819493,0.00391537151,1.0571546,4.99824576,-0.0303092149,1.0115958
188.197679,4.99819493,0.00391537151,1.05882284,4.99824576,-0.0303092149,1.01324573
188.201109,4.99819493,0.00391537151,1.06190783,4.99824576,-0.0303092149,1.01634613
188.204709,4.99819493,0.00391537151,1.06514653,4.99824576,-0.0303092149,1.019601
188.209146,4.99819493,0.00391537151,1.06913815,4.99824576,-0.0303092149,1.02361256
188.213518,4.99820019,0.00392495371,1.07296584,4.99825145,-0.0302998818,1.02751165
188.216683,4.99820397,0.00393190522,1.07573688,4.99825554,-0.0302931092,1.03033439
188.225221,4.99822222,0.00396571288,1.08337602,4.99827531,-0.0302601648,1.03794973
188.226984,4.99822387,0.00396882949,1.08499626,4.9982771,-0.0302571264,1.03950052
188.228521,4.99822531,0.00397154789,1.08640827,4.99827866,-0.0302544761,1.04085202
188.233382,4.99822984,0.00398015034,1.09087329,4.99828357,-0.0302460887,1.04512078
188.236911,4.99823717,0.00399423645,1.09419958,4.99829154,-0.0302323527,1.04822014
188.243042,4.99824279,0.00400513253,1.09983217,4.99829766,-0.0302217267,1.053605
188.256704,4.99825519,0.0040294826,1.11238331,4.99831117,-0.0301979756,1.06589558
188.25732,4.99825574,0.00403058738,1.1129492,4.99831177,-0.0301968973,1.06644972
188.257799,4.99825616,0.00403144608,1.11338891,4.99831223,-0.0301960592,1.06688687
188.260737,4.99825876,0.00403671891,1.11608839,4.99831507,-0.0301909128,1.06957063
188.260998,4.99825898,0.00403718682,1.11632762,4.99831532,-0.030190456,1.06980847
188.265769,4.99826841,0.00405647785,1.12059659,4.99832563,-0.0301716241,1.07409278
188.27094,4.99827291,0.00406578926,1.12534692,4.99833056,-0.030162532,1.07873609
188.274241,4.99827575,0.00407174662,1.12837922,4.99833367,-0.0301567136,1.08164348
188.277318,4.99827575,0.00407174662,1.13114694,4.99833367,-0.0301567136,1.08435365
188.280552,4.99827851,0.00407760095,1.13411861,4.9983367,-0.0301509945,1.08720292
188.285576,4.99828276,0.00408670514,1.13873349,4.99834137,-0.0301420996,1.0916195
188.288696,4.99828537,0.00409237256,1.14160014,4.99834425,-0.0301365616,1.09436297
188.292895,4.99828886,0.00410000898,1.14545765,4.9983481,-0.0301290987,1.09812295
188.297892,4.99829814,0.00412049161,1.15016768,4.99835834,-0.030109078,1.10259743
188.300739,4.99830047,0.0041256881,1.15278251,4.99836091,-0.0301039979,1.10514619
188.31021,4.99830816,0.00414299884,1.16148299,4.99836941,-0.030087073,1.11382475
188.310332,4.99830825,0.00414322312,1.16159528,4.99836952,-0.0300868536,1.11393676
188.312863,4.99831027,0.00414786699,1.16392031,4.99837175,-0.030082311,1.11627227
188.317889,4.99831425,0.00415709949,1.16853806,4.99837617,-0.0300732784,1.12091082
188.320772,4.9983165,0.00416240422,1.17118605,4.99837867,-0.0300680872,1.12357074
188.32533,4.9983165,0.00416240422,1.175461,4.99837867,-0.0300680872,1.12771505
188.328703,4.9983165,0.00416240422,1.17862372,4.99837867,-0.0300680872,1.13078112
188.332805,4.99832042,0.00417188111,1.18256889,4.99838304,-0.0300588086,1.13449856
188.337808,4.99832042,0.00417188111,1.18726057,4.99838304,-0.0300588086,1.13903217
188.341971,4.99832042,0.00417188111,1.1911646,4.99838304,-0.0300588086,1.14280462
188.345718,4.99832042,0.00417188111,1.19467905,4.99838304,-0.0300588086,1.14622368
188.34866,4.99832529,0.00418419284,1.19745172,4.99838849,-0.0300467468,1.14890738
188.352662,4.99833185,0.00420096334,1.20122441,4.99839587,-0.0300303148,1.15261908
188.357485,4.99833185,0.00420096334,1.2057468,4.99839587,-0.0300303148,1.15709104
188.360702,4.99833185,0.00420096334,1.20876393,4.99839587,-0.0300303148,1.16007452
188.36507,4.99833882,0.00421934552,1.2128812,4.99840372,-0.0300122933,1.16413371
188.369888,4.99834219,0.00422837004,1.21730689,4.99840753,-0.0300034439,1.16861059
188.376641,4.99834687,0.00424104199,1.2235111,4.99841281,-0.0299910146,1.17482821
188.378097,4.99834811,0.00424446441,1.22491126,4.99841422,-0.0299876565,1.17616855
188.380837,4.99835043,0.00425090848,1.22754628,4.99841685,-0.0299813333,1.17869094
188.385005,4.99835394,0.00426072044,1.23155466,4.99842083,-0.0299717043,1.18249174
188.389956,4.99835805,0.00427239249,1.23631614,4.99842552,-0.0299602483,1.18700656
188.39254,4.99836018,0.00427849537,1.23880159,4.99842794,-0.0299542573,1.18936926
188.397412,4.99836732,0.00429922188,1.24339379,4.9984361,-0.0299339092,1.1938233
188.4007,4.99837208,0.00431323202,1.24649302,4.99844155,-0.0299201521,1.1968293
188.405678,4.99837208,0.00431323202,1.25116121,4.99844155,-0.0299201521,1.20143527
188.410478,4.99837585,0.00432462484,1.25577773,4.99844588,-0.0299089608,1.20587696
188.412812,4.99837766,0.00433017112,1.25802175,4.99844796,-0.0299035115,1.20803005
188.417264,4.9983804,0.00433864408,1.26211208,4.99845112,-0.0298951861,1.21213864
188.422103,4.9983804,0.00433864408,1.26665015,4.99845112,-0.0298951861,1.21660397
188.425537,4.9983804,0.00433864408,1.26987013,4.99845112,-0.0298951861,1.21974842
188.429694,4.99837793,0.00433070383,1.27368893,4.99844826,-0.0299029929,1.22355536
188.43303,4.99837793,0.00433070383,1.27668982,4.99844826,-0.0299029929,1.22658191
188.437247,4.99837793,0.00433070383,1.2804836,4.99844826,-0.0299029929,1.23040812
188.444238,4.99837793,0.00433070383,1.28677195,4.99844826,-0.0299029929,1.23675025
188.446048,4.99837895,0.0043341779,1.28827845,4.99844945,-0.0298995739,1.23837047
188.449472,4.99837895,0.0043341779,1.29090015,4.99844945,-0.0298995739,1.24143677
188.455557,4.99837895,0.0043341779,1.29555832,4.99844945,-0.0298995739,1.24663439
188.457874,4.99837895,0.0043341779,1.29724317,4.99844945,-0.0298995739,1.2486133
188.461816,4.99837895,0.0043341779,1.2997711,4.99844945,-0.0298995739,1.25171653
188.464536,4.99837895,0.0043341779,1.30138454,4.99844945,-0.0298995739,1.2538568
188.469442,4.99837895,0.0043341779,1.30410742,4.99844945,-0.0298995739,1.25771746
188.475909,4.99838236,0.00434665563,1.30726381,4.99845343,-0.0298872677,1.26226485
188.478906,4.99838587,0.00435967575,1.30853997,4.99845753,-0.0298744188,1.26437156
188.481759,4.9983892,0.00437207536,1.30950917,4.9984614,-0.0298621782,1.26594562
188.490721,4.99841003,0.00444999188,1.31216763,4.99848561,-0.029785243,1.27088528
188.491001,4.99841068,0.00445243034,1.31223736,4.99848635,-0.0297828332,1.27103975
188.499772,4.99843647,0.00454994213,1.31387402,4.99851614,-0.0296864663,1.27417765
188.500316,4.99843833,0.00455704929,1.31396517,4.99851829,-0.0296794389,1.27437238
188.501703,4.99844292,0.00457449057,1.31413774,4.99852355,-0.0296621926,1.27460001
188.505527,4.99845747,0.00462996653,1.31454023,4.99854029,-0.0296073355,1.27522748
188.509232,4.99847156,0.00468372827,1.31478842,4.99855648,-0.0295541689,1.27583547
188.512505,4.99848026,0.00471698075,1.31499204,4.99856648,-0.0295212806,1.27583907
188.51664,4.99848916,0.00475098156,1.31517008,4.99857669,-0.0294876539,1.27584424
188.522002,4.99849797,0.00478469829,1.31529835,4.99858682,-0.0294543097,1.27531423
188.524695,4.99850103,0.00479642643,1.31541434,4.99859035,-0.0294427134,1.27504794
188.529081,4.99850325,0.0048049128,1.31549827,4.99859291,-0.0294343234,1.27461433
188.533928,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.27395208
188.536576,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.27359023
188.543486,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.27258435
188.545035,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.27235888
188.548836,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.27180591
188.552505,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.2712725
188.557493,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.27059443
188.561597,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.27003653
188.564643,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.2696696
188.568707,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26917986
188.576261,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26845804
188.577153,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26837286
188.58115,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.2679909
188.584552,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26780721
188.591246,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26744636
188.599087,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26732578
188.600797,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26729956
188.60256,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26727259
188.604505,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26730155
188.614157,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26744646
188.615858,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26750702
188.618241,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26759182
188.626478,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26788445
188.63172,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26810572
188.63403,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.2682032
188.636642,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26830436
188.647265,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26871594
188.65093,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26885797
188.653849,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26894065
188.666514,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26929942
188.667817,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26931405
188.669855,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26933694
188.672253,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26936388
188.675703,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26934123
188.677848,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26932715
188.679625,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26930633
188.680767,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26929296
188.683779,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26925768
188.685884,4.9985057,0.00481429296,1.31559104,4.99859574,-0.0294250511,1.26923382
